"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO"
137,2000,4,117517,4.25,5.626,1.96,-0.77,-0.31
138,2000,4,17598,4.28,6.942,1.96,-0.77,-0.31
139,2000,4,47237,4.37,4.978,1.96,-0.77,-0.31
140,2000,4,604789,4.37,4.222,1.96,-0.77,-0.31
141,2000,4,533439,4.51,4.876,1.96,-0.77,-0.31
142,2000,4,499867,4.51,4.635,1.96,-0.77,-0.31
143,2000,4,68570,4.58,5.183,1.96,-0.77,-0.31
144,2000,4,13732,4.58,3.969,1.96,-0.77,-0.31
145,2000,4,16439,3.92,4.613,1.96,-0.77,-0.31
146,2000,4,102624,3.86,4.657,1.96,-0.77,-0.31
147,2000,4,11480,4.22,4.538,1.96,-0.77,-0.31
148,2000,4,268589,4.22,5.099,1.96,-0.77,-0.31
149,2000,4,28781,4.22,5.192,1.96,-0.77,-0.31
150,2000,4,125934,4.22,5.852,1.96,-0.77,-0.31
151,2000,4,32744,4.59,5.1,1.96,-0.77,-0.31
152,2000,4,8611,4.36,4.915,1.96,-0.77,-0.31
153,2000,4,72992,4.74,4.629,1.96,-0.77,-0.31
154,2000,4,85380,4.46,4.686,1.96,-0.77,-0.31
155,2000,4,7460,4.43,4.931,1.96,-0.77,-0.31
156,2000,4,7609,4.18,5.251,1.96,-0.77,-0.31
157,2000,4,589,3.87,4.571,1.96,-0.77,-0.31
158,2000,4,943,4.31,5.216,1.96,-0.77,-0.31
159,2000,4,55146,3.98,4.657,1.96,-0.77,-0.31
160,2000,4,15662,3.99,4.435,1.96,-0.77,-0.31
161,2000,4,32065,3.99,6.709,1.96,-0.77,-0.31
162,2000,4,67048,3.94,6.31,1.96,-0.77,-0.31
163,2000,4,0,3.88,3.701,1.96,-0.77,-0.31
164,2000,4,20025,4.06,4.368,1.96,-0.77,-0.31
165,2000,4,31952,4.06,4.735,1.96,-0.77,-0.31
166,2000,4,20711,4.06,3.206,1.96,-0.77,-0.31
167,2000,4,36748,4.02,3.69,1.96,-0.77,-0.31
168,2000,4,38384,4.01,3.475,1.96,-0.77,-0.31
169,2000,4,106241,4.28,4.254,1.96,-0.77,-0.31
170,2000,4,18899,4.18,3.609,1.96,-0.77,-0.31
171,2000,4,71058,4.18,5.291,1.96,-0.77,-0.31
172,2000,4,164040,4.25,4.328,1.96,-0.77,-0.31
173,2000,4,3392,4.17,4.324,1.96,-0.77,-0.31
174,2000,4,2324,4.15,3.652,1.96,-0.77,-0.31
175,2000,4,8601,3.76,3.171,1.96,-0.77,-0.31
176,2000,4,6559,3.75,3.713,1.96,-0.77,-0.31
177,2000,4,389,3.99,3.849,1.96,-0.77,-0.31
178,2000,4,95396,3.99,3.645,1.96,-0.77,-0.31
179,2000,4,68141,4.23,3.835,1.96,-0.77,-0.31
180,2000,4,46053,4.59,3.599,1.96,-0.77,-0.31
181,2000,4,49401,4.59,4.332,1.96,-0.77,-0.31
182,2000,4,76141,4.46,3.902,1.96,-0.77,-0.31
183,2000,4,291,4.04,4.482,1.96,-0.77,-0.31
184,2000,4,6270,4.19,4.808,1.96,-0.77,-0.31
185,2000,4,19067,3.63,4.492,1.96,-0.77,-0.31
186,2000,4,36184,3.63,3.744,1.96,-0.77,-0.31
187,2000,4,13719,4.16,4.768,1.96,-0.77,-0.31
188,2000,4,49103,3.67,4.804,1.96,-0.77,-0.31
189,2000,4,237361,3.69,5.177,1.96,-0.77,-0.31
190,2000,4,37250,3.7,3.736,1.96,-0.77,-0.31
191,2000,4,198446,3.7,4.702,1.96,-0.77,-0.31
192,2000,4,36683,3.69,4.24,1.96,-0.77,-0.31
193,2000,4,46241,3.67,4.392,1.96,-0.77,-0.31
194,2000,4,123352,3.75,4.216,1.96,-0.77,-0.31
195,2000,4,428000,4.03,4.962,1.96,-0.77,-0.31
196,2000,4,158273,4.03,4.791,1.96,-0.77,-0.31
197,2000,4,223351,3.85,4.317,1.96,-0.77,-0.31
198,2000,4,362845,3.85,4.492,1.96,-0.77,-0.31
199,2000,4,59855,3.86,5.442,1.96,-0.77,-0.31
200,2000,4,12816,3.85,5.202,1.96,-0.77,-0.31
201,2000,4,18871,3.98,4.278,1.96,-0.77,-0.31
202,2000,4,37254,4.13,4.675,1.96,-0.77,-0.31
203,2000,4,39625,4.67,3.627,1.96,-0.77,-0.31
204,2000,4,77379,4.67,4.556,1.96,-0.77,-0.31
205,2000,4,16498,4.67,4.479,1.96,-0.77,-0.31
206,2000,4,49316,4.67,4.566,1.96,-0.77,-0.31
207,2000,4,19819,4.9,4.264,1.96,-0.77,-0.31
208,2000,4,143368,5.09,3.777,1.96,-0.77,-0.31
209,2000,4,207775,6.36,3.238,1.96,-0.77,-0.31
210,2000,4,9501,6.99,3.49,1.96,-0.77,-0.31
211,2000,4,29260,4.69,3.897,1.96,-0.77,-0.31
212,2000,4,44502,4.69,5.419,1.96,-0.77,-0.31
213,2000,4,88319,4.74,6.289,1.96,-0.77,-0.31
214,2000,4,70185,3.89,4.069,1.96,-0.77,-0.31
215,2000,4,25013,3.89,4.903,1.96,-0.77,-0.31
216,2000,4,57899,3.68,4.435,1.96,-0.77,-0.31
217,2000,4,131537,3.7,4.307,1.96,-0.77,-0.31
218,2000,4,2520,3.92,3.593,1.96,-0.77,-0.31
219,2000,4,334,3.96,4.837,1.96,-0.77,-0.31
220,2000,4,151,3.96,3.387,1.96,-0.77,-0.31
221,2000,4,0,3.96,3.387,1.96,-0.77,-0.31
222,2000,4,10766,3.96,2.975,1.96,-0.77,-0.31
223,2000,4,33475,3.96,3.351,1.96,-0.77,-0.31
224,2000,4,10395,3.96,2.85,1.96,-0.77,-0.31
225,2000,4,0,4.85,5.032,1.96,-0.77,-0.31
226,2000,4,0,4.52,4.27,1.96,-0.77,-0.31
227,2000,4,14396,2.21,3.272,1.96,-0.77,-0.31
228,2000,4,70343,2.09,3.326,1.96,-0.77,-0.31
229,2000,4,67655,2.35,3.095,1.96,-0.77,-0.31
230,2000,4,1808,2.35,2.805,1.96,-0.77,-0.31
231,2000,4,342,2.34,3.398,1.96,-0.77,-0.31
232,2000,4,97222,2.38,3.528,1.96,-0.77,-0.31
233,2000,4,224827,2.39,4.231,1.96,-0.77,-0.31
234,2000,4,513093,2.31,4.038,1.96,-0.77,-0.31
235,2000,4,36337,2.31,4.111,1.96,-0.77,-0.31
236,2000,4,152715,2.23,4.007,1.96,-0.77,-0.31
237,2000,4,10241,2.13,4.275,1.96,-0.77,-0.31
238,2000,4,255559,2.18,5.01,1.96,-0.77,-0.31
239,2000,4,87962,2.12,6.144,1.96,-0.77,-0.31
240,2000,4,292013,2.12,4.405,1.96,-0.77,-0.31
241,2000,4,54929,2.1,4.569,1.96,-0.77,-0.31
242,2000,4,0,2.15,5.646,1.96,-0.77,-0.31
243,2000,4,2899,2.03,2.49,1.96,-0.77,-0.31
244,2000,4,220,2.01,2.588,1.96,-0.77,-0.31
245,2000,4,45062,2,2.05,1.96,-0.77,-0.31
246,2000,4,92822,1.99,1.947,1.96,-0.77,-0.31
247,2000,4,33895,2.03,2.204,1.96,-0.77,-0.31
248,2000,4,108124,1.99,2.703,1.96,-0.77,-0.31
249,2000,4,58791,2.01,2.707,1.96,-0.77,-0.31
250,2000,4,2425,2.1,2.441,1.96,-0.77,-0.31
251,2000,4,0,2.11,3.166,1.96,-0.77,-0.31
252,2000,4,0,2.21,3.711,1.96,-0.77,-0.31
253,2000,4,2475,2.21,3.452,1.96,-0.77,-0.31
254,2000,4,0,2.2,3.24,1.96,-0.77,-0.31
255,2000,4,4805,2.2,2.849,1.96,-0.77,-0.31
256,2000,4,594,2.09,1.679,1.96,-0.77,-0.31
257,2000,4,7139,2.08,2.217,1.96,-0.77,-0.31
258,2000,4,1128,2.07,2.459,1.96,-0.77,-0.31
259,2000,4,4784,2.03,2.306,1.96,-0.77,-0.31
260,2000,4,18544,1.92,3.169,1.96,-0.77,-0.31
261,2000,4,771,2.05,3.104,1.96,-0.77,-0.31
262,2000,4,1554,1.74,1.539,1.96,-0.77,-0.31
263,2000,4,0,1.96,1.501,1.96,-0.77,-0.31
264,2000,4,6583,1.96,1.646,1.96,-0.77,-0.31
265,2000,4,16530,1.71,1.686,1.96,-0.77,-0.31
266,2000,4,39401,1.7,1.783,1.96,-0.77,-0.31
267,2000,4,56634,1.67,1.7,1.96,-0.77,-0.31
268,2000,4,47490,1.65,1.682,1.96,-0.77,-0.31
269,2000,4,22507,1.64,1.664,1.96,-0.77,-0.31
270,2000,4,4824,1.51,1.588,1.96,-0.77,-0.31
271,2000,4,777,1.48,1.477,1.96,-0.77,-0.31
272,2000,4,7569,1.21,1.937,1.96,-0.77,-0.31
273,2000,4,47896,1.21,2.087,1.96,-0.77,-0.31
274,2000,4,649240,1.23,2.131,1.96,-0.77,-0.31
275,2000,4,227226,1.19,1.945,1.96,-0.77,-0.31
276,2000,4,777,1.28,1.795,1.96,-0.77,-0.31
277,2000,4,12961,1.25,1.457,1.96,-0.77,-0.31
278,2000,4,19255,1.03,1.669,1.96,-0.77,-0.31
279,2000,4,18394,1.21,1.876,1.96,-0.77,-0.31
280,2000,4,52203,1.21,1.774,1.96,-0.77,-0.31
281,2000,4,6690,1.15,2.015,1.96,-0.77,-0.31
282,2000,4,13670,1.13,1.803,1.96,-0.77,-0.31
283,2000,4,267972,1.04,1.687,1.96,-0.77,-0.31
284,2000,4,293635,1.02,1.583,1.96,-0.77,-0.31
285,2000,4,26870,1.04,1.427,1.96,-0.77,-0.31
286,2000,4,3918,1.04,1.144,1.96,-0.77,-0.31
287,2000,4,17240,1.08,1.425,1.96,-0.77,-0.31
288,2000,4,27340,1.09,1.401,1.96,-0.77,-0.31
289,2000,4,218886,1.04,1.589,1.96,-0.77,-0.31
290,2000,4,32770,1.03,1.591,1.96,-0.77,-0.31
291,2000,4,21377,1.03,1.629,1.96,-0.77,-0.31
292,2000,4,36563,1.04,1.611,1.96,-0.77,-0.31
293,2000,4,37545,1.09,1.516,1.96,-0.77,-0.31
294,2000,4,7593,0.95,0.889,1.96,-0.77,-0.31
295,2000,4,1405,0.88,1.388,1.96,-0.77,-0.31
296,2000,4,0,0.99,1.848,1.96,-0.77,-0.31
297,2000,4,0,0.99,1.669,1.96,-0.77,-0.31
298,2000,4,0,0.97,2.027,1.96,-0.77,-0.31
299,2000,4,1216,0.88,1.666,1.96,-0.77,-0.31
300,2000,4,5279,0.87,1.601,1.96,-0.77,-0.31
301,2000,4,29671,0.87,1.586,1.96,-0.77,-0.31
302,2000,4,107042,0.43,1.783,1.96,-0.77,-0.31
303,2000,4,98524,0.43,2.036,1.96,-0.77,-0.31
304,2000,4,45094,0.4,2.104,1.96,-0.77,-0.31
305,2000,4,141667,0.41,2.25,1.96,-0.77,-0.31
306,2000,4,379726,0.41,2.075,1.96,-0.77,-0.31
307,2000,4,134189,0.38,1.718,1.96,-0.77,-0.31
308,2000,4,179327,0.37,2.07,1.96,-0.77,-0.31
309,2000,4,53333,0.36,1.844,1.96,-0.77,-0.31
310,2000,4,72665,0.36,1.879,1.96,-0.77,-0.31
311,2000,4,44015,0.35,1.675,1.96,-0.77,-0.31
312,2000,4,27098,0.35,1.724,1.96,-0.77,-0.31
313,2000,4,42609,0.36,1.737,1.96,-0.77,-0.31
314,2000,4,13785,0.36,1.715,1.96,-0.77,-0.31
315,2000,4,70077,0.29,1.778,1.96,-0.77,-0.31
316,2000,4,22130,0.29,1.15,1.96,-0.77,-0.31
317,2000,4,327,0.27,1.099,1.96,-0.77,-0.31
318,2000,4,41680,0.34,1.031,1.96,-0.77,-0.31
319,2000,4,39383,0.35,1.117,1.96,-0.77,-0.31
320,2000,4,32151,0.35,1.088,1.96,-0.77,-0.31
321,2000,4,58280,0.49,1.316,1.96,-0.77,-0.31
322,2000,4,16266,0.29,2.525,1.96,-0.77,-0.31
323,2000,4,15366,0.3,2.275,1.96,-0.77,-0.31
324,2000,4,107932,0.3,2.637,1.96,-0.77,-0.31
325,2000,4,130330,0.29,2.916,1.96,-0.77,-0.31
326,2000,4,21526,0.3,2.084,1.96,-0.77,-0.31
327,2000,4,0,0.3,2.486,1.96,-0.77,-0.31
328,2000,4,0,0.3,2.75,1.96,-0.77,-0.31
329,2000,4,0,0.3,1.803,1.96,-0.77,-0.31
330,2000,4,1740,0.28,2.29,1.96,-0.77,-0.31
331,2000,4,0,0.26,1.636,1.96,-0.77,-0.31
332,2000,4,615,0.28,1.135,1.96,-0.77,-0.31
333,2000,4,1429,0.28,1.585,1.96,-0.77,-0.31
334,2000,4,2106,0.28,1.539,1.96,-0.77,-0.31
335,2000,4,21473,0.31,1.759,1.96,-0.77,-0.31
336,2000,4,1992,0.31,1.912,1.96,-0.77,-0.31
337,2000,4,20790,0.31,2.181,1.96,-0.77,-0.31
338,2000,4,21583,0.31,2.194,1.96,-0.77,-0.31
339,2000,4,361,0.31,2.2,1.96,-0.77,-0.31
340,2000,4,10898,0.3,2.132,1.96,-0.77,-0.31
341,2000,4,3634,0.33,2.122,1.96,-0.77,-0.31
342,2000,4,29557,0.3,1.977,1.96,-0.77,-0.31
343,2000,4,22766,0.3,1.984,1.96,-0.77,-0.31
344,2000,4,5762,0.36,2.485,1.96,-0.77,-0.31
345,2000,4,0,0.3,1.305,1.96,-0.77,-0.31
346,2000,4,1581,0.3,1.393,1.96,-0.77,-0.31
347,2000,4,1470,0.3,1.661,1.96,-0.77,-0.31
348,2000,4,152,0.3,1.518,1.96,-0.77,-0.31
349,2000,4,1470,0.26,1.505,1.96,-0.77,-0.31
350,2000,4,221,0.28,1.705,1.96,-0.77,-0.31
351,2000,4,1725,0.3,2.098,1.96,-0.77,-0.31
352,2000,4,2048,0.3,2.095,1.96,-0.77,-0.31
353,2000,4,12675,0.34,3.723,1.96,-0.77,-0.31
354,2000,4,401983,0.34,2.844,1.96,-0.77,-0.31
355,2000,4,1198364,0.3,3.111,1.96,-0.77,-0.31
356,2000,4,346591,0.31,3.669,1.96,-0.77,-0.31
357,2000,4,721611,0.37,2.825,1.96,-0.77,-0.31
358,2000,4,808813,0.4,2.952,1.96,-0.77,-0.31
359,2000,4,1112691,0.39,2.728,1.96,-0.77,-0.31
360,2000,4,706617,0.34,3.007,1.96,-0.77,-0.31
361,2000,4,271965,0.36,3.202,1.96,-0.77,-0.31
1,2001,1,1192,8.67,3.546,2.74,-0.83,0.36
2,2001,1,20187,8.06,6.535,2.74,-0.83,0.36
3,2001,1,715,8.5,4.385,2.74,-0.83,0.36
4,2001,1,349,8.62,4.269,2.74,-0.83,0.36
5,2001,1,0,8.23,4.223,2.74,-0.83,0.36
6,2001,1,3455,8.24,4.255,2.74,-0.83,0.36
7,2001,1,0,8.23,3.933,2.74,-0.83,0.36
8,2001,1,1623,8.21,3.813,2.74,-0.83,0.36
9,2001,1,500,8.37,3.662,2.74,-0.83,0.36
10,2001,1,3410,8.09,3.521,2.74,-0.83,0.36
11,2001,1,1502,8.11,3.351,2.74,-0.83,0.36
12,2001,1,12094,8.08,3.732,2.74,-0.83,0.36
13,2001,1,20077,8.43,3.259,2.74,-0.83,0.36
14,2001,1,29939,8.5,4.138,2.74,-0.83,0.36
15,2001,1,25572,8.49,2.629,2.74,-0.83,0.36
16,2001,1,2824,8.95,3.225,2.74,-0.83,0.36
17,2001,1,210761,8.95,3,2.74,-0.83,0.36
18,2001,1,63246,8.63,3.078,2.74,-0.83,0.36
19,2001,1,16552,8.6,2.689,2.74,-0.83,0.36
20,2001,1,5256,8.13,2.886,2.74,-0.83,0.36
21,2001,1,5943,8.12,2.913,2.74,-0.83,0.36
22,2001,1,33017,7.21,0.901,2.74,-0.83,0.36
23,2001,1,49906,7.3,1.528,2.74,-0.83,0.36
24,2001,1,98976,7.3,1.48,2.74,-0.83,0.36
25,2001,1,24950,7.34,3.337,2.74,-0.83,0.36
26,2001,1,8007,7.27,2.65,2.74,-0.83,0.36
27,2001,1,835,7.27,3.571,2.74,-0.83,0.36
28,2001,1,3348,7.16,4.733,2.74,-0.83,0.36
29,2001,1,236,7.05,5.847,2.74,-0.83,0.36
30,2001,1,0,6.87,5.765,2.74,-0.83,0.36
31,2001,1,10837,6.79,6.417,2.74,-0.83,0.36
32,2001,1,0,6.86,5.926,2.74,-0.83,0.36
33,2001,1,460,7.12,5.609,2.74,-0.83,0.36
34,2001,1,9212,7.03,5.386,2.74,-0.83,0.36
35,2001,1,9738,7.03,6.85,2.74,-0.83,0.36
36,2001,1,92713,7.01,4.283,2.74,-0.83,0.36
37,2001,1,161951,7.01,5.6,2.74,-0.83,0.36
38,2001,1,219678,7.01,4.777,2.74,-0.83,0.36
39,2001,1,75228,7.01,3.707,2.74,-0.83,0.36
40,2001,1,92804,6.61,3.708,2.74,-0.83,0.36
41,2001,1,119104,6.63,2.833,2.74,-0.83,0.36
42,2001,1,141710,6.63,3.662,2.74,-0.83,0.36
43,2001,1,142584,6.77,3.799,2.74,-0.83,0.36
44,2001,1,17783,6.21,2.369,2.74,-0.83,0.36
45,2001,1,5747,6.38,1.661,2.74,-0.83,0.36
46,2001,1,15420,6.4,2.856,2.74,-0.83,0.36
47,2001,1,3041,6.83,7.041,2.74,-0.83,0.36
48,2001,1,3077,6.83,5.426,2.74,-0.83,0.36
49,2001,1,9124,6.9,4.152,2.74,-0.83,0.36
50,2001,1,19140,6.49,3.902,2.74,-0.83,0.36
51,2001,1,4291,6.48,5.825,2.74,-0.83,0.36
52,2001,1,17581,7.08,7.733,2.74,-0.83,0.36
53,2001,1,2091,7.08,6.458,2.74,-0.83,0.36
54,2001,1,26390,6.76,5.119,2.74,-0.83,0.36
55,2001,1,27032,6.67,4.932,2.74,-0.83,0.36
56,2001,1,0,6.67,5.976,2.74,-0.83,0.36
57,2001,1,45059,6.37,5.465,2.74,-0.83,0.36
58,2001,1,16905,6.33,5.335,2.74,-0.83,0.36
59,2001,1,196704,6.33,5.458,2.74,-0.83,0.36
60,2001,1,76766,6.33,5.792,2.74,-0.83,0.36
61,2001,1,1283,6.57,6.418,2.74,-0.83,0.36
62,2001,1,2466,6.54,5.488,2.74,-0.83,0.36
63,2001,1,6393,6.54,6.514,2.74,-0.83,0.36
64,2001,1,57857,6.54,4.796,2.74,-0.83,0.36
65,2001,1,4264,6.47,6.11,2.74,-0.83,0.36
66,2001,1,3352,6.46,5.579,2.74,-0.83,0.36
67,2001,1,5232,6.43,5.049,2.74,-0.83,0.36
68,2001,1,645,6.43,5.842,2.74,-0.83,0.36
69,2001,1,1794,6.32,6.335,2.74,-0.83,0.36
70,2001,1,75019,6.28,5.821,2.74,-0.83,0.36
71,2001,1,177015,5.97,4.946,2.74,-0.83,0.36
72,2001,1,35736,5.97,4.84,2.74,-0.83,0.36
73,2001,1,42890,5.96,5.504,2.74,-0.83,0.36
74,2001,1,0,5.96,6.464,2.74,-0.83,0.36
75,2001,1,15310,6.51,7.021,2.74,-0.83,0.36
76,2001,1,89487,6.46,5.79,2.74,-0.83,0.36
77,2001,1,90099,6.48,5.357,2.74,-0.83,0.36
78,2001,1,111578,6.47,7.867,2.74,-0.83,0.36
79,2001,1,81948,6.43,8.999,2.74,-0.83,0.36
80,2001,1,65326,6.51,5.97,2.74,-0.83,0.36
81,2001,1,7778,6.46,5.569,2.74,-0.83,0.36
82,2001,1,4437,7.15,5.724,2.74,-0.83,0.36
83,2001,1,796,7.1,5.277,2.74,-0.83,0.36
84,2001,1,9283,7.23,3.318,2.74,-0.83,0.36
85,2001,1,16257,7.76,3.244,2.74,-0.83,0.36
86,2001,1,37276,7.75,3.208,2.74,-0.83,0.36
87,2001,1,59131,7.91,3.089,2.74,-0.83,0.36
88,2001,1,14129,8.29,3.261,2.74,-0.83,0.36
89,2001,1,7419,8.09,3.556,2.74,-0.83,0.36
90,2001,1,2717,8.17,3.712,2.74,-0.83,0.36
91,2001,1,25084,8.17,3.514,2.74,-0.83,0.36
92,2001,1,38398,8.18,2.889,2.74,-0.83,0.36
93,2001,1,109161,8.16,2.675,2.74,-0.83,0.36
94,2001,1,110554,8.16,3.048,2.74,-0.83,0.36
95,2001,1,40017,8.16,2.889,2.74,-0.83,0.36
96,2001,1,4654,8.16,3.347,2.74,-0.83,0.36
97,2001,1,2938,8.16,4.355,2.74,-0.83,0.36
98,2001,1,2679,8.18,4.14,2.74,-0.83,0.36
99,2001,1,21890,8.16,3.284,2.74,-0.83,0.36
100,2001,1,3465,8.16,3.822,2.74,-0.83,0.36
101,2001,1,4821,8.16,4.245,2.74,-0.83,0.36
102,2001,1,51395,8.03,4.063,2.74,-0.83,0.36
103,2001,1,50291,8.15,4.49,2.74,-0.83,0.36
104,2001,1,74606,7.78,5.476,2.74,-0.83,0.36
105,2001,1,85743,7.78,4.478,2.74,-0.83,0.36
106,2001,1,66379,7.76,4.889,2.74,-0.83,0.36
107,2001,1,16078,7.76,3.973,2.74,-0.83,0.36
108,2001,1,15379,7.76,4.543,2.74,-0.83,0.36
109,2001,1,11343,7.76,6.236,2.74,-0.83,0.36
110,2001,1,0,7.6,4.812,2.74,-0.83,0.36
111,2001,1,1451,7.6,4.604,2.74,-0.83,0.36
112,2001,1,596,7.57,4.05,2.74,-0.83,0.36
113,2001,1,7532,7.63,3.501,2.74,-0.83,0.36
114,2001,1,0,7.54,4.524,2.74,-0.83,0.36
115,2001,1,0,7.47,5.44,2.74,-0.83,0.36
116,2001,1,32581,7.5,5.523,2.74,-0.83,0.36
117,2001,1,13180,7.5,5.759,2.74,-0.83,0.36
118,2001,1,9697,7.47,5.203,2.74,-0.83,0.36
119,2001,1,4425,7.71,5.775,2.74,-0.83,0.36
120,2001,1,1275,7.71,5.12,2.74,-0.83,0.36
121,2001,1,0,7.76,4.508,2.74,-0.83,0.36
122,2001,1,0,7.7,3.696,2.74,-0.83,0.36
123,2001,1,0,7.61,4.474,2.74,-0.83,0.36
124,2001,1,0,7.78,3.907,2.74,-0.83,0.36
125,2001,1,0,7.81,3.557,2.74,-0.83,0.36
126,2001,1,0,7.58,4.434,2.74,-0.83,0.36
127,2001,1,0,7.58,3.902,2.74,-0.83,0.36
128,2001,1,0,7.5,3.901,2.74,-0.83,0.36
129,2001,1,0,6.97,4.334,2.74,-0.83,0.36
130,2001,1,2209,6.64,4.314,2.74,-0.83,0.36
131,2001,1,1761,6.65,4.807,2.74,-0.83,0.36
132,2001,1,0,6.3,5.465,2.74,-0.83,0.36
133,2001,1,0,6.25,6.113,2.74,-0.83,0.36
134,2001,1,1640,6.27,4.692,2.74,-0.83,0.36
135,2001,1,5758,6.24,5.449,2.74,-0.83,0.36
136,2001,1,1408,6.24,6.276,2.74,-0.83,0.36
137,2001,1,0,6.25,5.951,2.74,-0.83,0.36
138,2001,1,0,6.25,7.307,2.74,-0.83,0.36
139,2001,1,0,6.41,5.154,2.74,-0.83,0.36
140,2001,1,2854,6.41,4.487,2.74,-0.83,0.36
141,2001,1,10394,6.54,5.114,2.74,-0.83,0.36
142,2001,1,6473,6.54,4.696,2.74,-0.83,0.36
143,2001,1,0,6.53,5.133,2.74,-0.83,0.36
144,2001,1,0,6.53,4.019,2.74,-0.83,0.36
145,2001,1,0,6.65,4.752,2.74,-0.83,0.36
146,2001,1,6291,6.65,4.719,2.74,-0.83,0.36
147,2001,1,0,6.68,4.673,2.74,-0.83,0.36
148,2001,1,356,6.68,5.261,2.74,-0.83,0.36
149,2001,1,0,6.67,5.137,2.74,-0.83,0.36
150,2001,1,0,6.67,6.008,2.74,-0.83,0.36
151,2001,1,0,6.63,5.09,2.74,-0.83,0.36
152,2001,1,0,6.53,5.026,2.74,-0.83,0.36
153,2001,1,608,6.61,4.773,2.74,-0.83,0.36
154,2001,1,755,6.49,4.792,2.74,-0.83,0.36
155,2001,1,0,6.51,5.071,2.74,-0.83,0.36
156,2001,1,0,6.56,5.497,2.74,-0.83,0.36
157,2001,1,0,6.44,4.86,2.74,-0.83,0.36
158,2001,1,0,6.31,5.624,2.74,-0.83,0.36
159,2001,1,0,6.46,4.97,2.74,-0.83,0.36
160,2001,1,0,6.43,4.68,2.74,-0.83,0.36
161,2001,1,0,6.43,6.733,2.74,-0.83,0.36
162,2001,1,0,6.41,6.693,2.74,-0.83,0.36
163,2001,1,0,6.33,3.904,2.74,-0.83,0.36
164,2001,1,0,6.31,4.447,2.74,-0.83,0.36
165,2001,1,0,6.3,4.772,2.74,-0.83,0.36
166,2001,1,0,6.3,3.326,2.74,-0.83,0.36
167,2001,1,0,6.2,3.92,2.74,-0.83,0.36
168,2001,1,0,6.21,3.716,2.74,-0.83,0.36
169,2001,1,7036,6.1,4.425,2.74,-0.83,0.36
170,2001,1,354,5.88,3.717,2.74,-0.83,0.36
171,2001,1,8843,5.85,5.164,2.74,-0.83,0.36
172,2001,1,2000,6.01,4.328,2.74,-0.83,0.36
173,2001,1,0,5.57,4.335,2.74,-0.83,0.36
174,2001,1,0,5.56,3.706,2.74,-0.83,0.36
175,2001,1,0,5.71,3.225,2.74,-0.83,0.36
176,2001,1,0,5.16,3.701,2.74,-0.83,0.36
177,2001,1,0,5.15,3.842,2.74,-0.83,0.36
178,2001,1,0,5.15,3.743,2.74,-0.83,0.36
179,2001,1,0,5.12,3.886,2.74,-0.83,0.36
180,2001,1,650,5.45,3.693,2.74,-0.83,0.36
181,2001,1,0,5.46,4.359,2.74,-0.83,0.36
182,2001,1,0,5.54,4.013,2.74,-0.83,0.36
183,2001,1,0,5.18,4.573,2.74,-0.83,0.36
184,2001,1,0,5.53,4.904,2.74,-0.83,0.36
185,2001,1,0,5.44,4.565,2.74,-0.83,0.36
186,2001,1,0,5.44,3.869,2.74,-0.83,0.36
187,2001,1,0,5.46,4.898,2.74,-0.83,0.36
188,2001,1,0,5.44,4.934,2.74,-0.83,0.36
189,2001,1,7292,5.45,5.255,2.74,-0.83,0.36
190,2001,1,4585,5.47,3.882,2.74,-0.83,0.36
191,2001,1,670,5.47,4.797,2.74,-0.83,0.36
192,2001,1,459,5.5,4.346,2.74,-0.83,0.36
193,2001,1,1374,5.59,4.526,2.74,-0.83,0.36
194,2001,1,11330,5.57,4.388,2.74,-0.83,0.36
195,2001,1,21951,5.58,5.063,2.74,-0.83,0.36
196,2001,1,6223,5.79,4.913,2.74,-0.83,0.36
197,2001,1,15346,5.81,4.498,2.74,-0.83,0.36
198,2001,1,471,5.81,4.613,2.74,-0.83,0.36
199,2001,1,918,5.8,5.529,2.74,-0.83,0.36
200,2001,1,650,5.86,5.257,2.74,-0.83,0.36
201,2001,1,0,6.09,4.419,2.74,-0.83,0.36
202,2001,1,366,6.04,4.817,2.74,-0.83,0.36
203,2001,1,0,6.44,3.729,2.74,-0.83,0.36
204,2001,1,0,6.44,4.551,2.74,-0.83,0.36
205,2001,1,0,6.44,4.421,2.74,-0.83,0.36
206,2001,1,0,6.38,4.593,2.74,-0.83,0.36
207,2001,1,1379,6.43,4.302,2.74,-0.83,0.36
208,2001,1,701,6.59,3.89,2.74,-0.83,0.36
209,2001,1,7472,6.62,3.383,2.74,-0.83,0.36
210,2001,1,0,6.53,3.519,2.74,-0.83,0.36
211,2001,1,0,5.92,4.249,2.74,-0.83,0.36
212,2001,1,0,5.92,5.879,2.74,-0.83,0.36
213,2001,1,0,5.95,6.522,2.74,-0.83,0.36
214,2001,1,0,5.66,4.326,2.74,-0.83,0.36
215,2001,1,0,5.66,5.167,2.74,-0.83,0.36
216,2001,1,0,6.22,4.577,2.74,-0.83,0.36
217,2001,1,0,6.2,4.444,2.74,-0.83,0.36
218,2001,1,10746,7.22,3.596,2.74,-0.83,0.36
219,2001,1,5886,6.89,4.972,2.74,-0.83,0.36
220,2001,1,3219,6.89,3.522,2.74,-0.83,0.36
221,2001,1,0,6.9,3.522,2.74,-0.83,0.36
222,2001,1,19576,6.96,3.045,2.74,-0.83,0.36
