"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO","mean_surf_temp"
203,2003,4,82188,3.4,2.417,0.47,0.23,0.27,15.8444444444444
204,2003,4,385966,3.4,2.771,0.47,0.23,0.27,15.8444444444444
205,2003,4,83251,3.4,2.84,0.47,0.23,0.27,15.8444444444444
206,2003,4,57239,3.4,2.932,0.47,0.23,0.27,15.8444444444444
207,2003,4,17251,3.49,2.723,0.47,0.23,0.27,15.8444444444444
208,2003,4,175596,3.5,2.494,0.47,0.23,0.27,15.8444444444444
209,2003,4,344824,3.58,2.177,0.47,0.23,0.27,15.8444444444444
210,2003,4,55591,3.63,2.516,0.47,0.23,0.27,15.8444444444444
211,2003,4,24244,2.91,3.122,0.47,0.23,0.27,15.8444444444444
212,2003,4,45485,2.91,4.052,0.47,0.23,0.27,15.8444444444444
213,2003,4,120574,2.89,4.239,0.47,0.23,0.27,15.8444444444444
214,2003,4,143256,2.78,2.851,0.47,0.23,0.27,15.8444444444444
215,2003,4,48138,2.78,3.768,0.47,0.23,0.27,15.8444444444444
216,2003,4,10715,2.77,2.827,0.47,0.23,0.27,15.8444444444444
217,2003,4,125880,2.73,2.701,0.47,0.23,0.27,15.8444444444444
218,2003,4,24096,2.91,2.425,0.47,0.23,0.27,15.8444444444444
219,2003,4,27727,2.91,3.273,0.47,0.23,0.27,15.8444444444444
220,2003,4,10198,2.9,2.209,0.47,0.23,0.27,15.8444444444444
221,2003,4,0,2.91,2.209,0.47,0.23,0.27,15.8444444444444
222,2003,4,26688,2.94,1.914,0.47,0.23,0.27,15.8444444444444
223,2003,4,125239,2.94,2.281,0.47,0.23,0.27,15.8444444444444
224,2003,4,20517,2.94,2.175,0.47,0.23,0.27,15.8444444444444
225,2003,4,50069,2.23,3.454,0.47,0.23,0.27,15.8444444444444
226,2003,4,19587,2.25,2.993,0.47,0.23,0.27,15.8444444444444
227,2003,4,25579,2.48,2.157,0.47,0.23,0.27,15.8444444444444
228,2003,4,587896,2.43,2.298,0.47,0.23,0.27,15.8444444444444
229,2003,4,726781,2.35,2.213,0.47,0.23,0.27,15.8444444444444
230,2003,4,4549,2.35,1.86,0.47,0.23,0.27,15.8444444444444
231,2003,4,25734,2.38,2.216,0.47,0.23,0.27,15.8444444444444
232,2003,4,323964,2.5,2.317,0.47,0.23,0.27,15.8444444444444
233,2003,4,704989,2.32,2.752,0.47,0.23,0.27,15.8444444444444
234,2003,4,817052,2.11,2.665,0.47,0.23,0.27,15.8444444444444
235,2003,4,173389,2.11,2.679,0.47,0.23,0.27,15.8444444444444
236,2003,4,502660,2.06,2.656,0.47,0.23,0.27,15.8444444444444
237,2003,4,59850,1.93,2.928,0.47,0.23,0.27,15.8444444444444
238,2003,4,1250149,1.87,3.317,0.47,0.23,0.27,15.8444444444444
239,2003,4,900352,1.75,4.178,0.47,0.23,0.27,15.8444444444444
240,2003,4,420332,1.75,2.942,0.47,0.23,0.27,15.8444444444444
241,2003,4,102898,1.69,2.981,0.47,0.23,0.27,15.8444444444444
242,2003,4,0,1.59,3.923,0.47,0.23,0.27,15.8444444444444
243,2003,4,14941,1.25,1.894,0.47,0.23,0.27,15.8444444444444
244,2003,4,1017,1.18,1.779,0.47,0.23,0.27,15.8444444444444
245,2003,4,108153,1.14,1.711,0.47,0.23,0.27,15.8444444444444
246,2003,4,305182,1.13,1.692,0.47,0.23,0.27,15.8444444444444
247,2003,4,305621,1.04,1.733,0.47,0.23,0.27,15.8444444444444
248,2003,4,354281,0.98,1.903,0.47,0.23,0.27,15.8444444444444
249,2003,4,812635,0.91,1.917,0.47,0.23,0.27,15.8444444444444
250,2003,4,798245,0.89,1.792,0.47,0.23,0.27,15.8444444444444
251,2003,4,385882,0.87,1.941,0.47,0.23,0.27,15.8444444444444
252,2003,4,0,0.86,2.448,0.47,0.23,0.27,15.8444444444444
253,2003,4,46076,0.86,2.166,0.47,0.23,0.27,15.8444444444444
254,2003,4,120269,0.84,2.042,0.47,0.23,0.27,15.8444444444444
255,2003,4,160751,0.84,1.938,0.47,0.23,0.27,15.8444444444444
256,2003,4,194002,0.84,1.697,0.47,0.23,0.27,15.8444444444444
257,2003,4,494927,0.8,1.682,0.47,0.23,0.27,15.8444444444444
258,2003,4,388817,0.81,1.657,0.47,0.23,0.27,15.8444444444444
259,2003,4,79148,0.77,1.603,0.47,0.23,0.27,15.8444444444444
260,2003,4,38229,0.81,1.974,0.47,0.23,0.27,15.8444444444444
261,2003,4,874,0.81,2.15,0.47,0.23,0.27,15.8444444444444
262,2003,4,0,0.87,1.498,0.47,0.23,0.27,15.8444444444444
263,2003,4,16587,0.87,1.463,0.47,0.23,0.27,15.8444444444444
264,2003,4,4583,0.87,1.461,0.47,0.23,0.27,15.8444444444444
265,2003,4,629338,0.77,1.397,0.47,0.23,0.27,15.8444444444444
266,2003,4,145931,0.78,1.348,0.47,0.23,0.27,15.8444444444444
267,2003,4,35131,0.81,1.387,0.47,0.23,0.27,15.8444444444444
268,2003,4,40117,0.85,1.375,0.47,0.23,0.27,15.8444444444444
269,2003,4,22242,0.84,1.337,0.47,0.23,0.27,15.8444444444444
270,2003,4,2516,0.81,1.319,0.47,0.23,0.27,15.8444444444444
271,2003,4,36050,0.82,1.223,0.47,0.23,0.27,15.8444444444444
272,2003,4,0,0.81,1.391,0.47,0.23,0.27,15.8444444444444
273,2003,4,24308,0.8,1.496,0.47,0.23,0.27,15.8444444444444
274,2003,4,333672,0.79,1.553,0.47,0.23,0.27,15.8444444444444
275,2003,4,184596,0.76,1.399,0.47,0.23,0.27,15.8444444444444
276,2003,4,57685,0.69,1.443,0.47,0.23,0.27,15.8444444444444
277,2003,4,46969,0.7,1.213,0.47,0.23,0.27,15.8444444444444
278,2003,4,31783,0.61,1.247,0.47,0.23,0.27,15.8444444444444
279,2003,4,222425,0.64,1.423,0.47,0.23,0.27,15.8444444444444
280,2003,4,101623,0.64,1.368,0.47,0.23,0.27,15.8444444444444
281,2003,4,51724,0.63,1.58,0.47,0.23,0.27,15.8444444444444
282,2003,4,213821,0.63,1.362,0.47,0.23,0.27,15.8444444444444
283,2003,4,263886,0.62,1.275,0.47,0.23,0.27,15.8444444444444
284,2003,4,428326,0.56,1.16,0.47,0.23,0.27,15.8444444444444
285,2003,4,6124,0.57,1.089,0.47,0.23,0.27,15.8444444444444
286,2003,4,0,0.57,0.829,0.47,0.23,0.27,15.8444444444444
287,2003,4,4699,0.58,0.979,0.47,0.23,0.27,15.8444444444444
288,2003,4,37456,0.58,0.969,0.47,0.23,0.27,15.8444444444444
289,2003,4,112121,0.55,1.134,0.47,0.23,0.27,15.8444444444444
290,2003,4,6041,0.53,1.227,0.47,0.23,0.27,15.8444444444444
291,2003,4,6703,0.51,1.253,0.47,0.23,0.27,15.8444444444444
292,2003,4,28290,0.5,1.287,0.47,0.23,0.27,15.8444444444444
293,2003,4,16694,0.52,1.162,0.47,0.23,0.27,15.8444444444444
294,2003,4,14580,0.52,0.638,0.47,0.23,0.27,15.8444444444444
295,2003,4,1752,0.53,0.963,0.47,0.23,0.27,15.8444444444444
296,2003,4,48897,0.53,1.282,0.47,0.23,0.27,15.8444444444444
297,2003,4,334,0.53,1.159,0.47,0.23,0.27,15.8444444444444
298,2003,4,4046,0.74,1.481,0.47,0.23,0.27,15.8444444444444
299,2003,4,0,0.79,1.275,0.47,0.23,0.27,15.8444444444444
300,2003,4,684,0.75,1.301,0.47,0.23,0.27,15.8444444444444
301,2003,4,867,0.74,1.275,0.47,0.23,0.27,15.8444444444444
302,2003,4,103067,0.62,1.37,0.47,0.23,0.27,15.8444444444444
303,2003,4,75941,0.62,1.473,0.47,0.23,0.27,15.8444444444444
304,2003,4,111845,0.64,1.627,0.47,0.23,0.27,15.8444444444444
305,2003,4,413158,0.64,1.695,0.47,0.23,0.27,15.8444444444444
306,2003,4,150511,0.64,1.534,0.47,0.23,0.27,15.8444444444444
307,2003,4,130900,0.65,1.277,0.47,0.23,0.27,15.8444444444444
308,2003,4,689859,0.64,1.462,0.47,0.23,0.27,15.8444444444444
309,2003,4,173411,0.62,1.364,0.47,0.23,0.27,15.8444444444444
310,2003,4,158634,0.62,1.371,0.47,0.23,0.27,15.8444444444444
311,2003,4,26096,0.61,1.249,0.47,0.23,0.27,15.8444444444444
312,2003,4,12391,0.49,1.266,0.47,0.23,0.27,15.8444444444444
313,2003,4,68788,0.46,1.29,0.47,0.23,0.27,15.8444444444444
314,2003,4,29245,0.46,1.275,0.47,0.23,0.27,15.8444444444444
315,2003,4,17148,0.35,1.352,0.47,0.23,0.27,15.8444444444444
316,2003,4,30271,0.35,0.849,0.47,0.23,0.27,15.8444444444444
317,2003,4,12034,0.36,0.752,0.47,0.23,0.27,15.8444444444444
318,2003,4,119471,0.35,0.751,0.47,0.23,0.27,15.8444444444444
319,2003,4,17190,0.35,0.819,0.47,0.23,0.27,15.8444444444444
320,2003,4,16590,0.35,0.791,0.47,0.23,0.27,15.8444444444444
321,2003,4,5400,0.34,0.954,0.47,0.23,0.27,15.8444444444444
322,2003,4,0,0.35,1.841,0.47,0.23,0.27,15.8444444444444
323,2003,4,58951,0.36,1.724,0.47,0.23,0.27,15.8444444444444
324,2003,4,115146,0.34,1.925,0.47,0.23,0.27,15.8444444444444
325,2003,4,41483,0.33,2.109,0.47,0.23,0.27,15.8444444444444
326,2003,4,2018,0.34,1.621,0.47,0.23,0.27,15.8444444444444
327,2003,4,0,0.34,1.829,0.47,0.23,0.27,15.8444444444444
328,2003,4,1418,0.35,1.98,0.47,0.23,0.27,15.8444444444444
329,2003,4,0,0.33,1.268,0.47,0.23,0.27,15.8444444444444
330,2003,4,599,0.32,1.671,0.47,0.23,0.27,15.8444444444444
331,2003,4,407,0.29,1.234,0.47,0.23,0.27,15.8444444444444
332,2003,4,3306,0.3,0.805,0.47,0.23,0.27,15.8444444444444
333,2003,4,5801,0.3,1.053,0.47,0.23,0.27,15.8444444444444
334,2003,4,453,0.3,1.143,0.47,0.23,0.27,15.8444444444444
335,2003,4,669,0.27,1.382,0.47,0.23,0.27,15.8444444444444
336,2003,4,1029,0.24,1.457,0.47,0.23,0.27,15.8444444444444
337,2003,4,3848,0.24,1.587,0.47,0.23,0.27,15.8444444444444
338,2003,4,2824,0.24,1.62,0.47,0.23,0.27,15.8444444444444
339,2003,4,4682,0.24,1.629,0.47,0.23,0.27,15.8444444444444
340,2003,4,2542,0.24,1.606,0.47,0.23,0.27,15.8444444444444
341,2003,4,3931,0.24,1.585,0.47,0.23,0.27,15.8444444444444
342,2003,4,0,0.24,1.439,0.47,0.23,0.27,15.8444444444444
343,2003,4,1245,0.24,1.45,0.47,0.23,0.27,15.8444444444444
344,2003,4,3322,0.23,1.865,0.47,0.23,0.27,15.8444444444444
345,2003,4,1552,0.15,1.105,0.47,0.23,0.27,15.8444444444444
346,2003,4,884,0.16,1.179,0.47,0.23,0.27,15.8444444444444
347,2003,4,1220,0.16,1.411,0.47,0.23,0.27,15.8444444444444
348,2003,4,0,0.16,1.278,0.47,0.23,0.27,15.8444444444444
349,2003,4,4161,0.15,1.271,0.47,0.23,0.27,15.8444444444444
350,2003,4,1240,0.16,1.439,0.47,0.23,0.27,15.8444444444444
351,2003,4,4902,0.13,1.582,0.47,0.23,0.27,15.8444444444444
352,2003,4,17544,0.12,1.63,0.47,0.23,0.27,15.8444444444444
353,2003,4,862951,0.16,2.846,0.47,0.23,0.27,15.8444444444444
354,2003,4,163737,0.17,2.162,0.47,0.23,0.27,15.8444444444444
355,2003,4,392000,0.16,2.32,0.47,0.23,0.27,15.8444444444444
356,2003,4,505281,0.16,2.715,0.47,0.23,0.27,15.8444444444444
357,2003,4,224855,0.28,2.172,0.47,0.23,0.27,15.8444444444444
358,2003,4,772288,0.34,2.248,0.47,0.23,0.27,15.8444444444444
359,2003,4,521508,0.36,2.11,0.47,0.23,0.27,15.8444444444444
360,2003,4,652098,0.37,2.336,0.47,0.23,0.27,15.8444444444444
361,2003,4,39373,0.4,2.439,0.47,0.23,0.27,15.8444444444444
1,2004,1,5045,6.96,3.696,0.44,-0.07,0.21,13.8047619047619
2,2004,1,7084,6.99,7.239,0.44,-0.07,0.21,13.8047619047619
3,2004,1,0,6.3,4.737,0.44,-0.07,0.21,13.8047619047619
4,2004,1,435,6.32,4.621,0.44,-0.07,0.21,13.8047619047619
5,2004,1,103,6.44,4.57,0.44,-0.07,0.21,13.8047619047619
6,2004,1,650,6.47,4.647,0.44,-0.07,0.21,13.8047619047619
7,2004,1,0,6.51,4.349,0.44,-0.07,0.21,13.8047619047619
8,2004,1,90,6.44,4.209,0.44,-0.07,0.21,13.8047619047619
9,2004,1,0,6.51,4.049,0.44,-0.07,0.21,13.8047619047619
10,2004,1,321,6.55,3.871,0.44,-0.07,0.21,13.8047619047619
11,2004,1,2201,6.57,3.737,0.44,-0.07,0.21,13.8047619047619
12,2004,1,3454,6.57,4.179,0.44,-0.07,0.21,13.8047619047619
13,2004,1,8895,6.54,3.62,0.44,-0.07,0.21,13.8047619047619
14,2004,1,11949,6.44,4.734,0.44,-0.07,0.21,13.8047619047619
15,2004,1,3102,6.5,2.885,0.44,-0.07,0.21,13.8047619047619
16,2004,1,1309,6.64,3.581,0.44,-0.07,0.21,13.8047619047619
17,2004,1,166065,6.64,3.31,0.44,-0.07,0.21,13.8047619047619
18,2004,1,70959,6.67,3.422,0.44,-0.07,0.21,13.8047619047619
19,2004,1,70100,6.67,2.988,0.44,-0.07,0.21,13.8047619047619
20,2004,1,30862,6.47,3.212,0.44,-0.07,0.21,13.8047619047619
21,2004,1,33872,6.42,3.277,0.44,-0.07,0.21,13.8047619047619
22,2004,1,11029,6.42,0.797,0.44,-0.07,0.21,13.8047619047619
23,2004,1,16990,6.32,1.296,0.44,-0.07,0.21,13.8047619047619
24,2004,1,64772,6.32,1.282,0.44,-0.07,0.21,13.8047619047619
25,2004,1,16996,6.33,3.197,0.44,-0.07,0.21,13.8047619047619
26,2004,1,19315,6.47,2.478,0.44,-0.07,0.21,13.8047619047619
27,2004,1,2695,6.47,3.451,0.44,-0.07,0.21,13.8047619047619
28,2004,1,37733,6.45,4.555,0.44,-0.07,0.21,13.8047619047619
29,2004,1,9591,6.35,5.742,0.44,-0.07,0.21,13.8047619047619
30,2004,1,0,6.23,6.136,0.44,-0.07,0.21,13.8047619047619
31,2004,1,12290,6.35,6.41,0.44,-0.07,0.21,13.8047619047619
32,2004,1,0,6.12,5.644,0.44,-0.07,0.21,13.8047619047619
33,2004,1,277,6.17,5.368,0.44,-0.07,0.21,13.8047619047619
34,2004,1,3656,6.15,5.29,0.44,-0.07,0.21,13.8047619047619
35,2004,1,18654,6.15,7.384,0.44,-0.07,0.21,13.8047619047619
36,2004,1,18513,5.81,4.647,0.44,-0.07,0.21,13.8047619047619
37,2004,1,9201,5.81,6.007,0.44,-0.07,0.21,13.8047619047619
38,2004,1,30048,5.81,5.17,0.44,-0.07,0.21,13.8047619047619
39,2004,1,40274,6.03,4.361,0.44,-0.07,0.21,13.8047619047619
40,2004,1,45632,6.18,4.333,0.44,-0.07,0.21,13.8047619047619
41,2004,1,10869,6.01,2.832,0.44,-0.07,0.21,13.8047619047619
42,2004,1,21715,6.01,4.006,0.44,-0.07,0.21,13.8047619047619
43,2004,1,83999,5.68,3.831,0.44,-0.07,0.21,13.8047619047619
44,2004,1,16820,5.67,2.422,0.44,-0.07,0.21,13.8047619047619
45,2004,1,7166,5.75,1.487,0.44,-0.07,0.21,13.8047619047619
46,2004,1,14264,5.72,2.733,0.44,-0.07,0.21,13.8047619047619
47,2004,1,0,6.06,7.343,0.44,-0.07,0.21,13.8047619047619
48,2004,1,763,6.06,5.325,0.44,-0.07,0.21,13.8047619047619
49,2004,1,1972,5.77,4.477,0.44,-0.07,0.21,13.8047619047619
50,2004,1,2005,5.72,4.246,0.44,-0.07,0.21,13.8047619047619
51,2004,1,0,5.72,5.809,0.44,-0.07,0.21,13.8047619047619
52,2004,1,1582,6.83,8.633,0.44,-0.07,0.21,13.8047619047619
53,2004,1,12367,6.83,6.301,0.44,-0.07,0.21,13.8047619047619
54,2004,1,18780,6.74,5.19,0.44,-0.07,0.21,13.8047619047619
55,2004,1,25978,7.2,5.48,0.44,-0.07,0.21,13.8047619047619
56,2004,1,0,7.2,6.05,0.44,-0.07,0.21,13.8047619047619
57,2004,1,12084,7.15,5.295,0.44,-0.07,0.21,13.8047619047619
58,2004,1,6945,7.22,5.678,0.44,-0.07,0.21,13.8047619047619
59,2004,1,58811,7.22,5.61,0.44,-0.07,0.21,13.8047619047619
60,2004,1,29783,7.22,5.888,0.44,-0.07,0.21,13.8047619047619
61,2004,1,2206,7.2,6.616,0.44,-0.07,0.21,13.8047619047619
62,2004,1,4867,7.2,5.679,0.44,-0.07,0.21,13.8047619047619
63,2004,1,10294,7.2,6.719,0.44,-0.07,0.21,13.8047619047619
64,2004,1,197393,7.2,4.969,0.44,-0.07,0.21,13.8047619047619
65,2004,1,5115,6.7,6.497,0.44,-0.07,0.21,13.8047619047619
66,2004,1,8624,7.41,5.578,0.44,-0.07,0.21,13.8047619047619
67,2004,1,780,6.84,5.082,0.44,-0.07,0.21,13.8047619047619
68,2004,1,207,6.84,5.999,0.44,-0.07,0.21,13.8047619047619
69,2004,1,632,6.8,6.247,0.44,-0.07,0.21,13.8047619047619
70,2004,1,62253,6.71,5.952,0.44,-0.07,0.21,13.8047619047619
71,2004,1,130059,6.83,5.03,0.44,-0.07,0.21,13.8047619047619
72,2004,1,12335,6.83,4.822,0.44,-0.07,0.21,13.8047619047619
73,2004,1,55,6.82,5.228,0.44,-0.07,0.21,13.8047619047619
74,2004,1,0,6.59,6.602,0.44,-0.07,0.21,13.8047619047619
75,2004,1,6074,6.65,7.22,0.44,-0.07,0.21,13.8047619047619
76,2004,1,24301,6.77,6.386,0.44,-0.07,0.21,13.8047619047619
77,2004,1,21170,6.88,5.742,0.44,-0.07,0.21,13.8047619047619
78,2004,1,27592,6.73,8.352,0.44,-0.07,0.21,13.8047619047619
79,2004,1,35092,6.78,10.245,0.44,-0.07,0.21,13.8047619047619
80,2004,1,18923,6.8,6.016,0.44,-0.07,0.21,13.8047619047619
81,2004,1,2082,6.77,6.014,0.44,-0.07,0.21,13.8047619047619
82,2004,1,6836,6.83,6.193,0.44,-0.07,0.21,13.8047619047619
83,2004,1,2329,6.83,5.673,0.44,-0.07,0.21,13.8047619047619
84,2004,1,6389,6.26,3.579,0.44,-0.07,0.21,13.8047619047619
85,2004,1,2357,6.44,3.346,0.44,-0.07,0.21,13.8047619047619
86,2004,1,5555,6.44,3.565,0.44,-0.07,0.21,13.8047619047619
87,2004,1,48732,6.44,3.272,0.44,-0.07,0.21,13.8047619047619
88,2004,1,7039,5.93,3.689,0.44,-0.07,0.21,13.8047619047619
89,2004,1,5403,6.1,4.063,0.44,-0.07,0.21,13.8047619047619
90,2004,1,1321,6.11,4.263,0.44,-0.07,0.21,13.8047619047619
91,2004,1,25959,6.11,4.041,0.44,-0.07,0.21,13.8047619047619
92,2004,1,25121,6.11,3.195,0.44,-0.07,0.21,13.8047619047619
93,2004,1,45860,5.92,2.599,0.44,-0.07,0.21,13.8047619047619
94,2004,1,22075,5.92,3.431,0.44,-0.07,0.21,13.8047619047619
95,2004,1,4031,5.92,3.199,0.44,-0.07,0.21,13.8047619047619
96,2004,1,6690,5.92,3.74,0.44,-0.07,0.21,13.8047619047619
97,2004,1,255,5.9,5.212,0.44,-0.07,0.21,13.8047619047619
98,2004,1,642,5.88,4.936,0.44,-0.07,0.21,13.8047619047619
99,2004,1,1772,5.9,3.758,0.44,-0.07,0.21,13.8047619047619
100,2004,1,1705,5.9,4.625,0.44,-0.07,0.21,13.8047619047619
101,2004,1,3295,5.9,4.74,0.44,-0.07,0.21,13.8047619047619
102,2004,1,26722,5.93,4.628,0.44,-0.07,0.21,13.8047619047619
103,2004,1,55716,5.89,5.217,0.44,-0.07,0.21,13.8047619047619
104,2004,1,83755,5.84,6.469,0.44,-0.07,0.21,13.8047619047619
105,2004,1,10344,5.84,5.013,0.44,-0.07,0.21,13.8047619047619
106,2004,1,33031,5.87,5.524,0.44,-0.07,0.21,13.8047619047619
107,2004,1,12665,5.87,4.389,0.44,-0.07,0.21,13.8047619047619
108,2004,1,22383,5.87,5.151,0.44,-0.07,0.21,13.8047619047619
109,2004,1,56561,5.87,7.191,0.44,-0.07,0.21,13.8047619047619
110,2004,1,0,5.69,5.122,0.44,-0.07,0.21,13.8047619047619
111,2004,1,1586,5.69,5,0.44,-0.07,0.21,13.8047619047619
112,2004,1,12730,5.47,4.339,0.44,-0.07,0.21,13.8047619047619
113,2004,1,3813,5.42,3.888,0.44,-0.07,0.21,13.8047619047619
114,2004,1,1991,5.63,5.311,0.44,-0.07,0.21,13.8047619047619
115,2004,1,2243,5.84,6.213,0.44,-0.07,0.21,13.8047619047619
116,2004,1,356284,5.7,5.909,0.44,-0.07,0.21,13.8047619047619
117,2004,1,239752,5.7,6.251,0.44,-0.07,0.21,13.8047619047619
118,2004,1,586,5.6,5.312,0.44,-0.07,0.21,13.8047619047619
119,2004,1,5265,5.74,6.451,0.44,-0.07,0.21,13.8047619047619
120,2004,1,2006,5.74,5.586,0.44,-0.07,0.21,13.8047619047619
121,2004,1,1794,5.89,4.602,0.44,-0.07,0.21,13.8047619047619
122,2004,1,558,5.9,4.095,0.44,-0.07,0.21,13.8047619047619
123,2004,1,256,6.01,5.07,0.44,-0.07,0.21,13.8047619047619
124,2004,1,376,6.09,4.298,0.44,-0.07,0.21,13.8047619047619
125,2004,1,0,6.12,4.064,0.44,-0.07,0.21,13.8047619047619
126,2004,1,956,6.04,5.004,0.44,-0.07,0.21,13.8047619047619
127,2004,1,308,6.04,4.316,0.44,-0.07,0.21,13.8047619047619
128,2004,1,643,6.03,4.3,0.44,-0.07,0.21,13.8047619047619
129,2004,1,3675,6.07,4.788,0.44,-0.07,0.21,13.8047619047619
130,2004,1,2257,5.99,4.705,0.44,-0.07,0.21,13.8047619047619
131,2004,1,16030,5.99,5.304,0.44,-0.07,0.21,13.8047619047619
132,2004,1,51617,5.73,5.966,0.44,-0.07,0.21,13.8047619047619
133,2004,1,1790,5.81,6.736,0.44,-0.07,0.21,13.8047619047619
134,2004,1,95377,5.81,4.769,0.44,-0.07,0.21,13.8047619047619
135,2004,1,20181,5.54,5.468,0.44,-0.07,0.21,13.8047619047619
136,2004,1,8629,5.54,7.164,0.44,-0.07,0.21,13.8047619047619
137,2004,1,32643,5.53,6.153,0.44,-0.07,0.21,13.8047619047619
138,2004,1,5069,5.53,7.75,0.44,-0.07,0.21,13.8047619047619
139,2004,1,7077,4.99,5.6,0.44,-0.07,0.21,13.8047619047619
140,2004,1,173544,4.99,4.686,0.44,-0.07,0.21,13.8047619047619
141,2004,1,214244,5.01,5.378,0.44,-0.07,0.21,13.8047619047619
142,2004,1,288085,5.01,5.091,0.44,-0.07,0.21,13.8047619047619
143,2004,1,46554,5.02,5.813,0.44,-0.07,0.21,13.8047619047619
144,2004,1,76529,5.02,4.275,0.44,-0.07,0.21,13.8047619047619
145,2004,1,29338,5.05,5.275,0.44,-0.07,0.21,13.8047619047619
146,2004,1,24554,5.26,5.301,0.44,-0.07,0.21,13.8047619047619
147,2004,1,147002,5.23,5.078,0.44,-0.07,0.21,13.8047619047619
148,2004,1,181020,5.23,5.536,0.44,-0.07,0.21,13.8047619047619
149,2004,1,3116,5.23,5.848,0.44,-0.07,0.21,13.8047619047619
150,2004,1,59426,5.23,6.632,0.44,-0.07,0.21,13.8047619047619
151,2004,1,10682,5.26,5.688,0.44,-0.07,0.21,13.8047619047619
152,2004,1,6446,5.63,5.529,0.44,-0.07,0.21,13.8047619047619
153,2004,1,29435,5.44,5.204,0.44,-0.07,0.21,13.8047619047619
154,2004,1,91633,5.63,5.381,0.44,-0.07,0.21,13.8047619047619
155,2004,1,16285,5.63,5.56,0.44,-0.07,0.21,13.8047619047619
156,2004,1,3638,5.55,5.573,0.44,-0.07,0.21,13.8047619047619
157,2004,1,0,5.16,4.884,0.44,-0.07,0.21,13.8047619047619
158,2004,1,0,5.02,5.689,0.44,-0.07,0.21,13.8047619047619
159,2004,1,217,5.46,5.198,0.44,-0.07,0.21,13.8047619047619
160,2004,1,1632,5.38,4.936,0.44,-0.07,0.21,13.8047619047619
161,2004,1,211,5.38,7.863,0.44,-0.07,0.21,13.8047619047619
162,2004,1,91,5.38,7.003,0.44,-0.07,0.21,13.8047619047619
163,2004,1,0,5.23,4.207,0.44,-0.07,0.21,13.8047619047619
164,2004,1,730,5.35,4.941,0.44,-0.07,0.21,13.8047619047619
165,2004,1,0,5.35,5.239,0.44,-0.07,0.21,13.8047619047619
166,2004,1,845,5.35,3.499,0.44,-0.07,0.21,13.8047619047619
167,2004,1,0,5.35,3.982,0.44,-0.07,0.21,13.8047619047619
168,2004,1,0,5.34,3.817,0.44,-0.07,0.21,13.8047619047619
169,2004,1,16079,5.4,4.947,0.44,-0.07,0.21,13.8047619047619
170,2004,1,7480,5.36,4.119,0.44,-0.07,0.21,13.8047619047619
171,2004,1,1927,5.36,5.864,0.44,-0.07,0.21,13.8047619047619
172,2004,1,13035,5.41,4.983,0.44,-0.07,0.21,13.8047619047619
173,2004,1,536,5.19,4.901,0.44,-0.07,0.21,13.8047619047619
174,2004,1,9439,5.19,4.16,0.44,-0.07,0.21,13.8047619047619
175,2004,1,981,5.23,3.546,0.44,-0.07,0.21,13.8047619047619
176,2004,1,358,5.21,4.115,0.44,-0.07,0.21,13.8047619047619
177,2004,1,0,5.18,4.427,0.44,-0.07,0.21,13.8047619047619
178,2004,1,2316,5.18,4.192,0.44,-0.07,0.21,13.8047619047619
179,2004,1,11876,5.19,4.306,0.44,-0.07,0.21,13.8047619047619
180,2004,1,7476,5.02,4.111,0.44,-0.07,0.21,13.8047619047619
181,2004,1,8052,5.02,4.994,0.44,-0.07,0.21,13.8047619047619
182,2004,1,438,4.97,4.492,0.44,-0.07,0.21,13.8047619047619
183,2004,1,0,5.12,5.232,0.44,-0.07,0.21,13.8047619047619
184,2004,1,0,4.91,5.565,0.44,-0.07,0.21,13.8047619047619
185,2004,1,0,4.9,5.016,0.44,-0.07,0.21,13.8047619047619
186,2004,1,0,4.9,4.223,0.44,-0.07,0.21,13.8047619047619
187,2004,1,0,4.88,5.382,0.44,-0.07,0.21,13.8047619047619
188,2004,1,0,4.88,5.49,0.44,-0.07,0.21,13.8047619047619
189,2004,1,42272,4.84,5.803,0.44,-0.07,0.21,13.8047619047619
190,2004,1,807,4.81,4.179,0.44,-0.07,0.21,13.8047619047619
191,2004,1,62997,4.81,5.367,0.44,-0.07,0.21,13.8047619047619
192,2004,1,9765,4.98,4.834,0.44,-0.07,0.21,13.8047619047619
193,2004,1,459,4.92,4.958,0.44,-0.07,0.21,13.8047619047619
194,2004,1,2066,5.07,4.797,0.44,-0.07,0.21,13.8047619047619
195,2004,1,12174,5.25,5.652,0.44,-0.07,0.21,13.8047619047619
196,2004,1,8032,5.17,5.437,0.44,-0.07,0.21,13.8047619047619
197,2004,1,8301,5.18,4.889,0.44,-0.07,0.21,13.8047619047619
198,2004,1,22755,5.17,5.137,0.44,-0.07,0.21,13.8047619047619
199,2004,1,2744,5.18,6.4,0.44,-0.07,0.21,13.8047619047619
200,2004,1,2085,5.25,6.048,0.44,-0.07,0.21,13.8047619047619
201,2004,1,1444,5.39,4.884,0.44,-0.07,0.21,13.8047619047619
202,2004,1,1189,5.38,5.408,0.44,-0.07,0.21,13.8047619047619
203,2004,1,6304,5.59,4.105,0.44,-0.07,0.21,13.8047619047619
204,2004,1,45542,5.59,5.337,0.44,-0.07,0.21,13.8047619047619
